StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2022-01-12 19:46:35,2022-01-12 19:49:56,IP Address,75.117.225.221,100,201,True,2022-01-12 19:49:57,R_1isnyaEeYHyiwyC,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$1,200-$1,499",Good,No,No,Not enough of the right home styles,,,No,1,3,2,4,5,,"Poor leadership ",,Male,56-70,1,0,White or Caucasian,"$40,000-$59,999"
2022-01-12 19:49:06,2022-01-12 19:53:29,IP Address,98.19.139.181,100,262,True,2022-01-12 19:53:29,R_2dQrt3aoqZj4SIl,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Fair,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,2,1,4,3,5,,,,Female,26 - 40,2,1,White or Caucasian,"$60,000-$79,999"
2022-01-12 19:52:27,2022-01-12 19:59:33,IP Address,98.23.237.3,100,426,True,2022-01-12 19:59:34,R_2Y346lZucqHLWdk,,,,,41.6891937255859375,-93.05339813232421875,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Other,,Single family home,,$300-$499,Good,No,Yes,Not enough affordable housing,,Assisted Living Complex,No,2,4,3,1,5,,Nothing,,Female,56-70,2,0,White or Caucasian,"$20,000-$39,999"
2022-01-12 19:56:22,2022-01-12 20:07:29,IP Address,75.89.77.126,100,667,True,2022-01-12 20:07:30,R_O448y6rYqMefAJj,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,Independent Living Complex,Yes,4,1,2,3,5,,"The cost of lots to build ","Subsidizes to reduce the cost of lots ",Female,41-55,2,0,White or Caucasian,"$60,000-$79,999"
2022-01-12 20:07:01,2022-01-12 20:12:02,IP Address,173.27.164.164,100,301,True,2022-01-12 20:12:02,R_3kdZJGZPOzncEUO,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,,Yes,4,1,2,3,5,,Low wages,Attract businesses that pay better,Female,41-55,,2,White or Caucasian,"$150,000-$199,999"
2022-01-12 20:29:08,2022-01-12 20:36:50,IP Address,71.28.208.194,100,461,True,2022-01-12 20:36:51,R_2agmR6PVwkS7xdv,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough of the right home styles,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,3,4,1,2,5,,Not sure,,,56-70,2,0,White or Caucasian,"$200,000 or more"
2022-01-12 20:42:36,2022-01-12 20:50:04,IP Address,98.22.218.84,100,447,True,2022-01-12 20:50:04,R_pgtnUwBUANrnXb3,,,,,41.6891937255859375,-93.05339813232421875,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,$300-$499,Excellent,No,Yes,Not enough quality housing,,Independent Living Complex,No,2,3,1,4,5,,Taxes mayor city council,Lower taxes not so much city rules,Male,71+,2,0,White or Caucasian,"$40,000-$59,999"
2022-01-12 21:19:28,2022-01-12 21:23:42,IP Address,98.208.250.128,100,253,True,2022-01-12 21:23:43,R_1Nk15spm1lVTLxG,,,,,25.9333953857421875,-81.6894989013671875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,Yes,Not enough quality housing,,,Yes,4,3,2,1,5,,"Money ","Get rid of low income housing ",Male,26 - 40,2,1,White or Caucasian,"$80,000-$99,999"
2022-01-12 21:20:44,2022-01-12 21:25:31,IP Address,98.22.4.23,100,287,True,2022-01-12 21:25:32,R_pGiomocxGfeFodP,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Rent,,Apartment,,"$900-$1,199",Excellent,Yes,No,Not enough affordable housing,,,Yes,2,1,3,4,5,,Money and high taxes,,Female,71+,2,0,White or Caucasian,"$40,000-$59,999"
2022-01-12 21:39:26,2022-01-12 21:43:37,IP Address,173.190.69.166,100,251,True,2022-01-12 21:43:38,R_1159ihACsmitD3i,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,No,Not enough affordable housing,,,No,4,3,1,2,5,,,,Female,41-55,2,1,,
2022-01-12 21:51:16,2022-01-12 22:06:40,IP Address,173.27.230.105,100,923,True,2022-01-12 22:06:40,R_2Xb04deoVhKnCBY,,,,,41.314300537109375,-93.5879974365234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Fair,Yes,Yes,Not enough affordable housing,,Independent Living Complex,No,2,3,4,1,5,Assistance for the owner to make improvements,,,Female,56-70,2,0,White or Caucasian,"$20,000-$39,999"
2022-01-12 22:53:25,2022-01-12 23:00:46,IP Address,69.18.48.38,100,441,True,2022-01-12 23:00:47,R_2799YIbDpiTy3Nm,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$500-$699,Good,No,No,Other,,,No,2,3,4,5,1,If people  want to build let them pay for it. My taxes shouldn't go for any this crap.,Nothing. If people want to live here they can buy a house or rent.  This is a non issue.  Maybe if you fixed the roads. Hadn't put in the stupid road diet and started that VA boondoggle people want to move here but why move to a place that has terribly high property taxes on the citizens and receive nothing in return for it.,"None! It's not a community issue ",Male,56-70,1,0,White or Caucasian,"$40,000-$59,999"
2022-01-13 05:37:46,2022-01-13 05:44:51,IP Address,129.222.37.75,100,424,True,2022-01-13 05:44:51,R_5BYIpy8z63zwqKl,,,,,41.8874053955078125,-87.63179779052734375,anonymous,EN,Yes,6-10 years,,,,,,No,Own,,Single family home,,"$2,000 or more",Excellent,No,Yes,Not enough quality housing,,,Yes,1,3,2,4,5,"Build housing in the  120-180k category. We don’t need more rental houses. The town can’t support more people wanting free everything. ","None of us want to be landlords that have the means as the renter population is a free bee, no payment type who destroys the properties. Sorry those of us with means buy rentals in other towns. Not knoxville. ","The community can’t continue to give away for free and think they will attract the right people. A clear path to help people get out of their situations,  training and education, drug testing and help people learn how to manage their money is the best plan. Help comes in many fashions. Free rent isn’t one of them. ",Female,41-55,2,2,Other,"$200,000 or more"
2022-01-13 06:11:44,2022-01-13 06:14:36,IP Address,73.156.210.62,100,171,True,2022-01-13 06:14:36,R_1flQP1xcbNOBs5u,,,,,26.15289306640625,-81.74030303955078125,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Excellent,Yes,No,Not enough affordable housing,,,Yes,3,4,1,2,5,,Apathy,,Female,26 - 40,2,1,White or Caucasian,"$60,000-$79,999"
2022-01-13 06:24:16,2022-01-13 06:30:05,IP Address,205.196.241.229,100,348,True,2022-01-13 06:30:06,R_eeLBrixETaXN27f,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough affordable housing,,Duplex,Yes,3,4,2,1,5,,"lack of contractors, builders and investment to make it happen","first, take care of what we have.  example:  streets, alley ways are awful.  In summer, weed filled eye sores.  set a standard of pride and quality and enforce it.  it is hard to see new housing efforts when as a community, we have so many things needing maintained that do not get done.",Male,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2022-01-13 06:41:35,2022-01-13 06:45:48,IP Address,166.181.83.86,100,253,True,2022-01-13 06:45:49,R_1Ny6mAbfk0qORgF,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,"$900-$1,199",Good,Yes,No,Not enough quality housing,,"Independent Living Complex,Assisted Living Complex",No,3,2,1,4,5,,Lack of land to build own houses on,,Female,26 - 40,2,0,White or Caucasian,"$80,000-$99,999"
2022-01-13 07:23:32,2022-01-13 07:29:36,IP Address,205.196.241.229,100,364,True,2022-01-13 07:29:37,R_1PYkBTVEvB0gq0P,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,Yes,Not enough affordable housing,,Independent Living Complex,No,4,2,3,1,5,,,,Female,26 - 40,2,1,White or Caucasian,"$100,000-$149,999"
2022-01-13 07:34:43,2022-01-13 07:49:16,IP Address,173.27.229.99,100,872,True,2022-01-13 07:49:16,R_2tfZ0hxdCKq8NO5,,,,,41.314300537109375,-93.5879974365234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Good,Yes,Yes,Not enough quality housing,,Duplex,Yes,5,4,1,2,3,Enforce current codes to improve neighborhoods.,"To many property owners don't care about their property, making town look dumpy. If a prospect arrives to town via old 92 or highway 5 they already have a negative vibe.","Enforce codes we have on properties,  not just send warnings. Nobody wants to invest in a new property with a neglected property on same block",Male,56-70,2,0,White or Caucasian,"$80,000-$99,999"
2022-01-13 07:50:48,2022-01-13 07:56:25,IP Address,147.202.169.204,100,336,True,2022-01-13 07:56:25,R_3gXjphldFZkPp9H,,,,,41.5756988525390625,-93.73639678955078125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Excellent,No,Yes,Other,All of the above,"Duplex,Independent Living Complex,Assisted Living Complex",No,4,3,1,2,5,More options for elderly,Lack of community support,,Female,56-70,2,0,Don’t wish to answer,"$150,000-$199,999"
2022-01-13 07:55:04,2022-01-13 07:58:05,IP Address,205.196.241.229,100,180,True,2022-01-13 07:58:06,R_1giR5Umzft1zvTM,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Not enough affordable housing,,Independent Living Complex,No,2,3,4,1,5,,,,Female,56-70,1,0,White or Caucasian,"$40,000-$59,999"
2022-01-13 10:31:42,2022-01-13 10:34:54,IP Address,173.27.166.32,100,192,True,2022-01-13 10:34:55,R_2EuSKpH7krmkLsp,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Good,Yes,Yes,Not enough quality housing,,"Duplex,Independent Living Complex,Assisted Living Complex",Yes,1,3,4,2,5,,Lack of builders and developers,,Female,41-55,2,1,White or Caucasian,"$60,000-$79,999"
2022-01-13 11:26:25,2022-01-13 11:28:50,IP Address,173.27.166.225,100,144,True,2022-01-13 11:28:50,R_RIvmsVNfHH2dvTb,,,,,41.372802734375,-93.2671966552734375,anonymous,EN,Yes,1-5 years,,,,,,No,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough of the right home styles,,,No,2,4,3,1,5,,"Funding ",,Female,26 - 40,2,1,White or Caucasian,"$60,000-$79,999"
2022-01-13 11:52:09,2022-01-13 11:54:41,IP Address,166.181.83.127,100,152,True,2022-01-13 11:54:41,R_Tb9AFJtQ0POz9DP,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,No,,"I own a home elsewhere,My spouse works in another community,Difficult to find a home to purchase here that suits my family’s needs,I couldn’t find rental housing",,"Better quality housing options,Better community amenities","Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","Less than $100,000",,,,,,,,,,Not enough affordable housing,,,No,3,4,1,2,5,,,,,41-55,2,2,White or Caucasian,"$80,000-$99,999"
2022-01-13 15:55:53,2022-01-13 15:59:09,IP Address,71.28.220.97,100,196,True,2022-01-13 15:59:09,R_1dE2mONG3nGHNct,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,6-10 years,,,,,,No,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex",No,1,3,4,2,5,,,,Female,41-55,3,1,White or Caucasian,"$150,000-$199,999"
2022-01-13 15:58:30,2022-01-13 16:01:30,IP Address,173.190.66.43,100,180,True,2022-01-13 16:01:30,R_2rMB6uCUS6dQqCq,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Good,No,Yes,Not enough of the right home styles,,Independent Living Complex,No,3,4,1,2,5,,Not enough young people,Make it more inviting to younger people,Female,26 - 40,2,2,White or Caucasian,"$200,000 or more"
2022-01-13 16:00:28,2022-01-13 16:17:26,IP Address,173.27.165.161,100,1018,True,2022-01-13 16:17:27,R_3FJ9ZXgkrw5tWyg,,,,,41.314300537109375,-93.5879974365234375,anonymous,EN,Yes,Less than 1 year,,,,,,No,Own,,Single family home,,"$1,200-$1,499",Good,Yes,No,Not enough quality housing,,,No,5,4,2,3,1,"More good paying jobs ",Lack of good paying jobs,"Bring in companies that pay well to help invest back into the community ",Male,18 - 25,2,1,White or Caucasian,"$80,000-$99,999"
2022-01-13 16:48:17,2022-01-13 16:55:24,IP Address,173.27.231.56,100,426,True,2022-01-13 16:55:24,R_tGSC5GgzkEgFb0d,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Good,No,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",No,1,4,3,2,5,,Cost.  From what I have seen its des moines prices and no amenities or its owned by a slumlord,"Get rid of any structures that are not up to code.  Quit letting those owners rent it out.  ",Female,56-70,2,0,White or Caucasian,"$80,000-$99,999"
2022-01-13 20:44:22,2022-01-13 20:51:55,IP Address,75.117.34.248,100,453,True,2022-01-13 20:51:56,R_2V4tq9E6y8UqoaL,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,"Independent Living Complex,Assisted Living Complex",No,3,1,2,4,5,,Employment opportunities in the immediate area,Tax incentives for new construction.,Male,56-70,3,1,White or Caucasian,"$60,000-$79,999"
2022-01-13 21:32:32,2022-01-13 21:35:47,IP Address,173.191.180.110,100,194,True,2022-01-13 21:35:48,R_1ezYPvQUIP3nS49,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$500-$699,Good,Yes,Yes,Not enough quality housing,,,No,4,2,1,3,5,,,,Female,26 - 40,1,2,White or Caucasian,"$60,000-$79,999"
2022-01-13 22:08:19,2022-01-13 22:12:31,IP Address,151.213.152.249,100,252,True,2022-01-13 22:12:32,R_31Fb8sLDXGInUID,,,,,41.6392974853515625,-92.0240020751953125,anonymous,EN,Yes,6-10 years,,,,,,No,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Other,,,No,4,3,1,2,5,,"Jobs ","I don't know ",Male,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2022-01-13 22:39:02,2022-01-13 22:46:20,IP Address,173.27.229.27,100,438,True,2022-01-13 22:46:21,R_SC5QYyyfRMSVaVz,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Good,Yes,Yes,Not enough affordable housing,,,No,5,3,4,1,2,"Build more houses in the middle class price range. Everything is out of this world expensive or complete trash ","No one wants to live in trash neighborhoods. With eye sores on every other block.  It’s hard to pick a decent area to live in. ","Build more in the 100,000-200,000 price range. ",Female,26 - 40,2,3,White or Caucasian,"$100,000-$149,999"
2022-01-14 05:05:06,2022-01-14 05:09:13,IP Address,173.239.199.32,100,247,True,2022-01-14 05:09:14,R_rcZuHhJSovJVWCJ,,,,,42.104705810546875,-87.75659942626953125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Mobile home,,$300-$499,Fair,No,Yes,Not enough of the right home styles,,,,5,4,2,1,3,,"To many low incoming housing ",,Female,26 - 40,2,0,Don’t wish to answer,"$100,000-$149,999"
2022-01-12 15:07:28,2022-01-14 07:28:27,IP Address,205.196.241.229,100,145259,True,2022-01-14 07:28:27,R_3gLSeWfPsldTVsY,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,No,,I own a home elsewhere,,"Better quality housing options,Better community amenities",Not interested in a different home,"$175,000-$250,000",,,,,,,,,,Not enough quality housing,,,No,4,3,1,2,5,,Keeping the yards clean and keep up with maintenance on the outside of the house/buildings,,Female,41-55,2,2,White or Caucasian,"$100,000-$149,999"
2022-01-14 13:37:16,2022-01-14 13:42:59,IP Address,69.18.48.141,100,343,True,2022-01-14 13:43:00,R_30nTKorz2PdAwQl,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,No,,Other,I prefer the country life - we live outside of the city.,"More affordable housing options,Better community amenities",Not interested in a different home,"$100,000-$175,000",,,,,,,,,,Not enough of the right home styles,,,No,3,4,1,2,5,more education options for families -- adding a private school,"Progress -- it has been a slow process to tear down the va and that has limited resources to get started. ","Attract higher income people instead of catering to low-income families.  Add an outdoor swimming pool.  Private School option.  ",Female,41-55,2,2,White or Caucasian,"$100,000-$149,999"
2022-01-15 20:24:34,2022-01-15 20:30:34,IP Address,173.27.166.139,100,359,True,2022-01-15 20:30:34,R_1mgdcuSupNHaGdT,,,,,41.314300537109375,-93.5879974365234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$500-$699,Excellent,Yes,No,Not enough affordable housing,,"Independent Living Complex,Assisted Living Complex",No,3,4,1,2,5,,"Land, you’re working on that",More retails opportunities,Male,71+,2,0,White or Caucasian,"$100,000-$149,999"
2022-01-15 20:49:16,2022-01-15 20:56:20,IP Address,173.27.166.40,100,424,True,2022-01-15 20:56:20,R_1QbzFBWqEb8G5uI,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough of the right home styles,,,No,3,4,1,2,5,,,,Female,56-70,2,0,White or Caucasian,"$150,000-$199,999"
2022-01-16 12:12:32,2022-01-16 12:21:33,IP Address,173.27.166.40,100,540,True,2022-01-16 12:21:34,R_3sAf63am2KAvEPN,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Excellent,No,No,Not enough affordable housing,,Assisted Living Complex,No,4,1,2,3,5,,better quality housing. 140K-200K,IF YOU HAVE RENTERS INSPECTIONS. You should have home owners inspections. Why discriminate ?? Enforece cleaning up your junk out of your yard.,Male,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2022-01-17 05:38:03,2022-01-17 05:41:49,IP Address,69.18.48.141,100,225,True,2022-01-17 05:41:49,R_2AHcbOW3f4gZRSg,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,No,,I own a home elsewhere,,Better community amenities,Not interested in a different home,"$100,000-$175,000",,,,,,,,,,Other,Too far away from family,,Yes,4,3,2,1,5,,,,Male,26 - 40,2,1,White or Caucasian,"$60,000-$79,999"
2022-01-17 06:16:53,2022-01-17 06:20:07,IP Address,69.18.48.141,100,194,True,2022-01-17 06:20:08,R_1jdi4dvHq6CDCD3,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,No,,I own a home elsewhere,,More affordable housing options,Would be interested in an existing single-family home,"Less than $100,000",,,,,,,,,,Other,prefer other community,"Duplex,Independent Living Complex,Assisted Living Complex",No,1,2,3,4,5,,finances,,Female,56-70,2,0,White or Caucasian,"$60,000-$79,999"
2022-01-17 06:44:11,2022-01-17 06:53:14,IP Address,69.18.48.141,100,542,True,2022-01-17 06:53:14,R_3098OtZOwfBOU9Z,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,No,,I own a home elsewhere,,Better community amenities,Not interested in a different home,"$250,000-$325,000",,,,,,,,,,Not enough of the right home styles,,"Duplex,Independent Living Complex,Assisted Living Complex",No,4,3,1,2,5,,"real estate prices are too high ",,Male,26 - 40,2,2,White or Caucasian,"$150,000-$199,999"
2022-01-17 07:42:23,2022-01-17 07:46:42,IP Address,98.19.139.117,100,258,True,2022-01-17 07:46:43,R_116LaGAsOQ8sV3u,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,No,Not enough quality housing,,Independent Living Complex,Yes,2,3,4,1,5,,"No available land ",No idea,Female,56-70,2,0,White or Caucasian,"$60,000-$79,999"
2022-01-17 07:30:31,2022-01-17 07:48:24,IP Address,69.18.48.141,100,1072,True,2022-01-17 07:48:24,R_30pYi7JIRTDlX7i,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough quality housing,,,,4,3,1,2,5,,"Lack of land developed for new housing. Lack of incentives for new families or individuals to move to Knoxville when compared to Pella or surrounding communities. ",Continue to create new housing developments in order to attract younger families & individuals to the community. Can farm fields between Robinson & West Madison be purchased for anther development?,Male,26 - 40,1,0,White or Caucasian,"$80,000-$99,999"
2022-01-17 07:46:29,2022-01-17 07:53:32,IP Address,108.178.226.90,100,422,True,2022-01-17 07:53:32,R_8vwl7ZQgYJ3u1IB,,,,,41.576904296875,-93.80210113525390625,anonymous,EN,No,,I own a home elsewhere,,"More homeownership options,More affordable housing options,Better quality housing options,Better community amenities","Would be interested in down-sizing,Would be interested in up-sizing,Would be interested in an existing single-family home","$175,000-$250,000",,,,,,,,,,Not enough of the right home styles,,,No,4,3,2,5,1,"Ensure new housing units, both for sale and rentals, are accessible units.",not sure,"'- ensure all new housing is accessible so the market for accessible housing isn't outrageously small, which likely drives the prices up.
- Look into building sustainable and environmentally friendly housing to keep costs low after purchase.
- Have you seen the 3D printed house Habitat for Humanity made in another state and is that possible in Knoxville?",Female,26 - 40,2,0,White or Caucasian,"$40,000-$59,999"
2022-01-17 08:40:38,2022-01-17 08:50:15,IP Address,75.89.77.126,100,576,True,2022-01-17 08:50:15,R_SE5mdCwKMWSdr5n,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",No,2,3,4,1,5,,leaders not willing to dedicate money to install infrastructure or otherwise reduce lot costs,grants to reduce lot cost for homes at lower cost end of spectrum,Male,56-70,2,0,Don’t wish to answer,"$80,000-$99,999"
2022-01-17 09:18:50,2022-01-17 09:21:22,IP Address,69.18.48.141,100,152,True,2022-01-17 09:21:23,R_3kFdrYrILPD7itb,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,No,,I own a home elsewhere,,"Better quality housing options,Better community amenities","Would be interested in up-sizing,Would be interested in a new construction single-family home","$250,000-$325,000",,,,,,,,,,Not enough quality housing,,,No,4,3,1,2,5,,,,Female,26 - 40,2,3,Native American,"$100,000-$149,999"
2022-01-17 09:22:29,2022-01-17 09:24:34,IP Address,69.18.48.141,100,125,True,2022-01-17 09:24:35,R_3kvwVCjiW5wtqVd,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,Duplex,No,2,3,4,1,5,,,,Female,41-55,3,1,White or Caucasian,"$80,000-$99,999"
2022-01-17 09:51:14,2022-01-17 09:54:16,IP Address,69.18.48.141,100,182,True,2022-01-17 09:54:16,R_1pXXlyFAf3Z4Ohb,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Excellent,No,Yes,Not enough of the right home styles,,,Yes,2,5,3,1,4,,,,Male,26 - 40,2,1,White or Caucasian,"$100,000-$149,999"
2022-01-17 09:52:47,2022-01-17 09:58:45,IP Address,69.18.48.38,100,357,True,2022-01-17 09:58:45,R_1OCOH5wWCZ5mwiF,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Good,No,No,Other,,,No,4,3,1,5,2,"Fix the roads. Is by far the most important thing you should be doing. The rest is taking my money to pay for someone else's housing. I dsved and bought my house,I shouldn't have to have my taxes pay for someone else's housing. All the below are unacceptable to me.","Nothing. If someone wants to build, they can. They just shouldn't get my tax money to do it.",Once again nothing other than fixing the roads.,Male,56-70,1,0,White or Caucasian,"$40,000-$59,999"
2022-01-17 10:01:38,2022-01-17 10:05:34,IP Address,173.27.227.137,100,235,True,2022-01-17 10:05:34,R_3Gkbv9Sf5ilgHal,,,,,41.314300537109375,-93.5879974365234375,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough quality housing,,,Yes,5,4,2,3,1,More high end housing and neighborhoods plus amenities,They add more but all low/income based housing and no new high quality buildings to attract new/younger families,,Male,26 - 40,2,1,White or Caucasian,"$80,000-$99,999"
2022-01-17 10:12:29,2022-01-17 10:22:37,IP Address,75.117.225.177,100,608,True,2022-01-17 10:22:38,R_1Olh9BMi8bZoReh,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$900-$1,199",Excellent,Yes,Yes,Not enough affordable housing,,"Independent Living Complex,Assisted Living Complex",No,4,2,1,3,5,,Lack of decent paying jobs,".  Provide incentives to developers to build quality, affordable housing.  Develop committee with authority to oversee developers/ landlords to assure quality and affordability compliance. Recruit businesses to bring jobs to knoxville",Female,56-70,2,0,White or Caucasian,"$40,000-$59,999"
2022-01-17 10:25:59,2022-01-17 10:30:06,IP Address,69.18.48.141,100,247,True,2022-01-17 10:30:07,R_2rZQAqK2VX7eoWg,,,,,41.3105926513671875,-93.096099853515625,anonymous,EN,No,,I own a home elsewhere,,Better community amenities,Not interested in a different home,"$325,000-$400,000",,,,,,,,,,Other,Taxes are too high and school system needs help,Independent Living Complex,No,4,2,1,3,5,,"City is against improving the town. Reject any new businesses that come to town and won't improve the city square ",,Male,41-55,2,2,White or Caucasian,"$150,000-$199,999"
2022-01-17 11:10:10,2022-01-17 11:22:14,IP Address,173.213.180.209,100,724,True,2022-01-17 11:22:14,R_ZvFL3TQqkH6OdUZ,,,,,41.45379638671875,-93.03949737548828125,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$1,200-$1,499",Good,No,Yes,Not enough quality housing,,,No,4,3,1,2,5,The added single unit homes need to be affordable on a moderate income.,"The community and leaders need to work to bring people to town, which will create a larger demand for housing.  We need people to fix up their properties, and build realistically priced (moderate) for those starting out.  Not everyone can afford a $200,000 house. ","I feel like there are many options available for those who need rent assistance or are low income.  The people who are your typical workers need more options; perhaps apartments/duplexes that are reasonably priced.  At the same time, we don't need anymore slum lords.

I like that Pella offers many duplexes (although maybe too many), but it seems to be a good option for single or older people who don't want to mow or remove snow.    ",Female,56-70,3,0,White or Caucasian,"$80,000-$99,999"
